Jordan-Wigner mapping of ethylene Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIIIIIIIIIIIIIII (-80.08225714874858+0j)
IIIYYIIXZZZZZXIIIIIIIIIIIIII (0.0008057921030530617+0j)
IIIXXIIXZZZZZXIIIIIIIIIIIIII (0.0020117257871433117+0j)
YZZZYIIYZZZZZYIIIIIIIIIIIIII (0.0007400646764650063+0j)
XZZZXIIYZZZZZYIIIIIIIIIIIIII (-0.00036049498519589475+0j)
YZZZXIIXZZZZZYIIIIIIIIIIIIII (0.001100559661660901+0j)
XZZZYIIYZZZZZXIIIIIIIIIIIIII (0.001100559661660901+0j)
YZZZYIIXZZZZZXIIIIIIIIIIIIII (-0.00036049498519589475+0j)
XZZZXIIXZZZZZXIIIIIIIIIIIIII (0.0007400646764650063+0j)
IYYIIIIYZZZZZYIIIIIIIIIIIIII (0.0007180330570249736+0j)
IXXIIIIYZZZZZYIIIIIIIIIIIIII (0.0021936975328782486+0j)
IYXIIIIXZZZZZYIIIIIIIIIIIIII (-0.0014756644758532752+0j)
IXYIIIIYZZZZZXIIIIIIIIIIIIII (-0.0014756644758532752+0j)
IYYIIIIXZZZZZXIIIIIIIIIIIIII (0.0021936975328782486+0j)
IXXIIIIXZZZZZXIIIIIIIIIIIIII (0.0007180330570249736+0j)
IIYZZZIZZZZZZYIIIIIIIIIIIIII (0.003700402324542454+0j)
IIXZZZIZZZZZZXIIIIIIIIIIIIII (0.003700402324542454+0j)
IIIYZYYZZZZZZYIIIIIIIIIIIIII (-0.0038892432929402594+0j)
IIIXZXYZZZZZZYIIIIIIIIIIIIII (-0.0003436680589816773+0j)
IIIYZXXZZZZZZYIIIIIIIIIIIIII (-0.003545575233958582+0j)
IIIXZYYZZZZZZXIIIIIIIIIIIIII (-0.003545575233958582+0j)
IIIYZYXZZZZZZXIIIIIIIIIIIIII (-0.0003436680589816773+0j)
IIIXZXXZZZZZZXIIIIIIIIIIIIII (-0.0038892432929402594+0j)
YZZZZYYZZZZZZYIIIIIIIIIIIIII (-0.00427460908138083+0j)
XZZZZXYZZZZZZYIIIIIIIIIIIIII (-0.0002333554437959724+0j)
YZZZZXXZZZZZZYIIIIIIIIIIIIII (-0.004041253637584858+0j)
XZZZZYYZZZZZZXIIIIIIIIIIIIII (-0.004041253637584858+0j)
YZZZZYXZZZZZZXIIIIIIIIIIIIII (-0.0002333554437959724+0j)
XZZZZXXZZZZZZXIIIIIIIIIIIIII (-0.00427460908138083+0j)
IIYZZIZZZZZZZYIIIIIIIIIIIIII (0.003865237450577764+0j)
IIXZZIZZZZZZZXIIIIIIIIIIIIII (0.003865237450577764+0j)
IIYZIZZZZZZZZYIIIIIIIIIIIIII (0.0029908907269718416+0j)
IIXZIZZZZZZZZXIIIIIIIIIIIIII (0.0029908907269718416+0j)
IYZYYZZZZZZZZYIIIIIIIIIIIIII (0.00021473936331790563+0j)
IXZXYZZZZZZZZYIIIIIIIIIIIIII (0.003506027099382966+0j)
IYZXXZZZZZZZZYIIIIIIIIIIIIII (-0.0032912877360650604+0j)
IXZYYZZZZZZZZXIIIIIIIIIIIIII (-0.0032912877360650604+0j)
IYZYXZZZZZZZZXIIIIIIIIIIIIII (0.003506027099382966+0j)
IXZXXZZZZZZZZXIIIIIIIIIIIIII (0.00021473936331790563+0j)
YYIIYZZZZZZZZYIIIIIIIIIIIIII (0.0037047339335512033+0j)
XXIIYZZZZZZZZYIIIIIIIIIIIIII (0.00018784915108180865+0j)
YXIIXZZZZZZZZYIIIIIIIIIIIIII (0.0035168847824693958+0j)
XYIIYZZZZZZZZXIIIIIIIIIIIIII (0.0035168847824693958+0j)
YYIIXZZZZZZZZXIIIIIIIIIIIIII (0.00018784915108180865+0j)
XXIIXZZZZZZZZXIIIIIIIIIIIIII (0.0037047339335512033+0j)
IIYIZZZZZZZZZYIIIIIIIIIIIIII (0.00011013408152803506+0j)
IIXIZZZZZZZZZXIIIIIIIIIIIIII (0.00011013408152803506+0j)
YZYYZZZZZZZZZYIIIIIIIIIIIIII (0.0042612154206026+0j)
XZXYZZZZZZZZZYIIIIIIIIIIIIII (0.0020587835258600194+0j)
YZXXZZZZZZZZZYIIIIIIIIIIIIII (0.0022024318947425807+0j)
XZYYZZZZZZZZZXIIIIIIIIIIIIII (0.0022024318947425807+0j)
YZYXZZZZZZZZZXIIIIIIIIIIIIII (0.0020587835258600194+0j)
XZXXZZZZZZZZZXIIIIIIIIIIIIII (0.0042612154206026+0j)
IZYZZZZZZZZZZYIIIIIIIIIIIIII (0.003791945418583475+0j)
IZXZZZZZZZZZZXIIIIIIIIIIIIII (0.003791945418583475+0j)
ZIYZZZZZZZZZZYIIIIIIIIIIIIII (0.0069122319270227125+0j)
ZIXZZZZZZZZZZXIIIIIIIIIIIIII (0.0069122319270227125+0j)
IIIIIIIIIIIZZIIIIIIIIIIIIIII (0.1448721819326189+0j)
IIIIIIIIYZZYZIIIIIIIIIIIIIII (0.026671895850177194+0j)
IIIIIIIIXZZXZIIIIIIIIIIIIIII (0.026671895850177194+0j)
IIYZZZZZZZZYZIIIIIIIIIIIIIII (-0.017904184090453783+0j)
IIXZZZZZZZZXZIIIIIIIIIIIIIII (-0.017904184090453783+0j)
IIIIIIIIIIZIZIIIIIIIIIIIIIII (0.1171798958118689+0j)
IIIYZZZZZZYIZIIIIIIIIIIIIIII (-0.03425380510421564+0j)
IIIXZZZZZZXIZIIIIIIIIIIIIIII (-0.03425380510421564+0j)
YZZZZZZZZZYIZIIIIIIIIIIIIIII (0.001396385286675071+0j)
XZZZZZZZZZXIZIIIIIIIIIIIIIII (0.001396385286675071+0j)
IIIIIIIIIZIIZIIIIIIIIIIIIIII (0.11871608803610786+0j)
IIIIYZZZZYIIZIIIIIIIIIIIIIII (-0.03821976426456909+0j)
IIIIXZZZZXIIZIIIIIIIIIIIIIII (-0.03821976426456909+0j)
IIIIIIIIZIIIZIIIIIIIIIIIIIII (0.137751121718858+0j)
IIYZZZZZYIIIZIIIIIIIIIIIIIII (-0.029449878528904926+0j)
IIXZZZZZXIIIZIIIIIIIIIIIIIII (-0.029449878528904926+0j)
IIIIIIIZIIIIZIIIIIIIIIIIIIII (0.11052376938342287+0j)
IYZZZZZYIIIIZIIIIIIIIIIIIIII (-0.04082144948295363+0j)
IXZZZZZXIIIIZIIIIIIIIIIIIIII (-0.04082144948295363+0j)
IIIIIIZIIIIIZIIIIIIIIIIIIIII (0.1467191824000879+0j)
IIIIIZIIIIIIZIIIIIIIIIIIIIII (0.1539223114046432+0j)
IIIIZIIIIIIIZIIIIIIIIIIIIIII (0.12270974198812858+0j)
IIIZIIIIIIIIZIIIIIIIIIIIIIII (0.11650876321672747+0j)
YZZYIIIIIIIIZIIIIIIIIIIIIIII (-0.012526981209741453+0j)
XZZXIIIIIIIIZIIIIIIIIIIIIIII (-0.012526981209741453+0j)
IIZIIIIIIIIIZIIIIIIIIIIIIIII (0.11711153359074575+0j)
IZIIIIIIIIIIZIIIIIIIIIIIIIII (0.1418032527929444+0j)
ZIIIIIIIIIIIZIIIIIIIIIIIIIII (0.18228775570406214+0j)
IIIIIIIIIIYIYIIIIIIIIIIIIIII (0.0008434384558961951+0j)
IIIIIIIIIIXIXIIIIIIIIIIIIIII (0.0008434384558961951+0j)
IIIYZZZZZZZIYIIIIIIIIIIIIIII (0.0006766933679446259+0j)
IIIXZZZZZZZIXIIIIIIIIIIIIIII (0.0006766933679446259+0j)
YZZZZZZZZZZIYIIIIIIIIIIIIIII (-0.0037387190672811257+0j)
XZZZZZZZZZZIXIIIIIIIIIIIIIII (-0.0037387190672811257+0j)
IIIIIIIIYZYYYIIIIIIIIIIIIIII (-0.0024231125876219037+0j)
IIIIIIIIXZXYYIIIIIIIIIIIIIII (-0.0026046188121036833+0j)
IIIIIIIIYZXXYIIIIIIIIIIIIIII (0.0001815062244817796+0j)
IIIIIIIIXZYYXIIIIIIIIIIIIIII (0.0001815062244817796+0j)
IIIIIIIIYZYXXIIIIIIIIIIIIIII (-0.0026046188121036833+0j)
IIIIIIIIXZXXXIIIIIIIIIIIIIII (-0.0024231125876219037+0j)
IIYZZZZZZZYYYIIIIIIIIIIIIIII (-0.001842885406869721+0j)
IIXZZZZZZZXYYIIIIIIIIIIIIIII (-0.0012067868105316273+0j)
IIYZZZZZZZXXYIIIIIIIIIIIIIII (-0.0006360985963380938+0j)
IIXZZZZZZZYYXIIIIIIIIIIIIIII (-0.0006360985963380938+0j)
IIYZZZZZZZYXXIIIIIIIIIIIIIII (-0.0012067868105316273+0j)
IIXZZZZZZZXXXIIIIIIIIIIIIIII (-0.001842885406869721+0j)
IIIIIIIYZYIYYIIIIIIIIIIIIIII (-0.0029903882165553883+0j)
IIIIIIIXZXIYYIIIIIIIIIIIIIII (-0.0024103582383926993+0j)
IIIIIIIYZXIXYIIIIIIIIIIIIIII (-0.0005800299781626892+0j)
IIIIIIIXZYIYXIIIIIIIIIIIIIII (-0.0005800299781626892+0j)
IIIIIIIYZYIXXIIIIIIIIIIIIIII (-0.0024103582383926993+0j)
IIIIIIIXZXIXXIIIIIIIIIIIIIII (-0.0029903882165553883+0j)
IYZZZZZZZYIYYIIIIIIIIIIIIIII (-0.004633161357153101+0j)
IXZZZZZZZXIYYIIIIIIIIIIIIIII (-0.002537439728286341+0j)
IYZZZZZZZXIXYIIIIIIIIIIIIIII (-0.002095721628866759+0j)
IXZZZZZZZYIYXIIIIIIIIIIIIIII (-0.002095721628866759+0j)
IYZZZZZZZYIXXIIIIIIIIIIIIIII (-0.002537439728286341+0j)
IXZZZZZZZXIXXIIIIIIIIIIIIIII (-0.004633161357153101+0j)
IIIYZZZZYIIYYIIIIIIIIIIIIIII (-0.001707106050312723+0j)
IIIXZZZZXIIYYIIIIIIIIIIIIIII (-0.0008699312606137622+0j)
IIIYZZZZXIIXYIIIIIIIIIIIIIII (-0.000837174789698961+0j)
IIIXZZZZYIIYXIIIIIIIIIIIIIII (-0.000837174789698961+0j)
IIIYZZZZYIIXXIIIIIIIIIIIIIII (-0.0008699312606137622+0j)
IIIXZZZZXIIXXIIIIIIIIIIIIIII (-0.001707106050312723+0j)
YZZZZZZZYIIYYIIIIIIIIIIIIIII (0.0062838793029274176+0j)
XZZZZZZZXIIYYIIIIIIIIIIIIIII (0.0032155363509366276+0j)
YZZZZZZZXIIXYIIIIIIIIIIIIIII (0.00306834295199079+0j)
XZZZZZZZYIIYXIIIIIIIIIIIIIII (0.00306834295199079+0j)
YZZZZZZZYIIXXIIIIIIIIIIIIIII (0.0032155363509366276+0j)
XZZZZZZZXIIXXIIIIIIIIIIIIIII (0.0062838793029274176+0j)
IIIIYZZYIIIYYIIIIIIIIIIIIIII (-0.002430872341451783+0j)
IIIIXZZXIIIYYIIIIIIIIIIIIIII (-0.002033433285482121+0j)
IIIIYZZXIIIXYIIIIIIIIIIIIIII (-0.0003974390559696613+0j)
IIIIXZZYIIIYXIIIIIIIIIIIIIII (-0.0003974390559696613+0j)
IIIIYZZYIIIXXIIIIIIIIIIIIIII (-0.002033433285482121+0j)
IIIIXZZXIIIXXIIIIIIIIIIIIIII (-0.002430872341451783+0j)
IIIIIYYIIIIYYIIIIIIIIIIIIIII (0.005864429087585341+0j)
IIIIIXXIIIIYYIIIIIIIIIIIIIII (0.0044860201726427944+0j)
IIIIIYXIIIIXYIIIIIIIIIIIIIII (0.0013784089149425473+0j)
IIIIIXYIIIIYXIIIIIIIIIIIIIII (0.0013784089149425473+0j)
IIIIIYYIIIIXXIIIIIIIIIIIIIII (0.0044860201726427944+0j)
IIIIIXXIIIIXXIIIIIIIIIIIIIII (0.005864429087585341+0j)
IYZZYIIIIIIYYIIIIIIIIIIIIIII (-0.004217912520736753+0j)
IXZZXIIIIIIYYIIIIIIIIIIIIIII (-0.0035625652619832022+0j)
IYZZXIIIIIIXYIIIIIIIIIIIIIII (-0.0006553472587535508+0j)
IXZZYIIIIIIYXIIIIIIIIIIIIIII (-0.0006553472587535508+0j)
IYZZYIIIIIIXXIIIIIIIIIIIIIII (-0.0035625652619832022+0j)
IXZZXIIIIIIXXIIIIIIIIIIIIIII (-0.004217912520736753+0j)
IIYYIIIIIIIYYIIIIIIIIIIIIIII (-0.0012873169407825182+0j)
IIXXIIIIIIIYYIIIIIIIIIIIIIII (-0.001431426985826753+0j)
IIYXIIIIIIIXYIIIIIIIIIIIIIII (0.00014411004504423443+0j)
IIXYIIIIIIIYXIIIIIIIIIIIIIII (0.00014411004504423443+0j)
IIYYIIIIIIIXXIIIIIIIIIIIIIII (-0.001431426985826753+0j)
IIXXIIIIIIIXXIIIIIIIIIIIIIII (-0.0012873169407825182+0j)
YZYIIIIIIIIYYIIIIIIIIIIIIIII (0.0027236295961622185+0j)
XZXIIIIIIIIYYIIIIIIIIIIIIIII (0.0031007627032440662+0j)
YZXIIIIIIIIXYIIIIIIIIIIIIIII (-0.0003771331070818476+0j)
XZYIIIIIIIIYXIIIIIIIIIIIIIII (-0.0003771331070818476+0j)
YZYIIIIIIIIXXIIIIIIIIIIIIIII (0.0031007627032440662+0j)
XZXIIIIIIIIXXIIIIIIIIIIIIIII (0.0027236295961622185+0j)
IIIYZZZZZZIZYIIIIIIIIIIIIIII (-0.00011549084790409567+0j)
IIIXZZZZZZIZXIIIIIIIIIIIIIII (-0.00011549084790409567+0j)
YZZZZZZZZZIZYIIIIIIIIIIIIIII (0.0016859112038160801+0j)
XZZZZZZZZZIZXIIIIIIIIIIIIIII (0.0016859112038160801+0j)
IIIIIIIIIZYZYIIIIIIIIIIIIIII (0.0021764828513992935+0j)
IIIIIIIIIZXZXIIIIIIIIIIIIIII (0.0021764828513992935+0j)
IIIIYZZZZYYZYIIIIIIIIIIIIIII (-0.002865995850287591+0j)
IIIIXZZZZXYZYIIIIIIIIIIIIIII (-0.0016273022372658148+0j)
IIIIYZZZZXXZYIIIIIIIIIIIIIII (-0.0012386936130217771+0j)
IIIIXZZZZYYZXIIIIIIIIIIIIIII (-0.0012386936130217771+0j)
IIIIYZZZZYXZXIIIIIIIIIIIIIII (-0.0016273022372658148+0j)
IIIIXZZZZXXZXIIIIIIIIIIIIIII (-0.002865995850287591+0j)
IIIIIIIIZIYZYIIIIIIIIIIIIIII (0.003680193724840519+0j)
IIIIIIIIZIXZXIIIIIIIIIIIIIII (0.003680193724840519+0j)
IIYZZZZZYIYZYIIIIIIIIIIIIIII (-0.0017857281439874488+0j)
IIXZZZZZXIYZYIIIIIIIIIIIIIII (-0.0017861227467759777+0j)
IIYZZZZZXIXZYIIIIIIIIIIIIIII (3.946027885290762e-07+0j)
IIXZZZZZYIYZXIIIIIIIIIIIIIII (3.946027885290762e-07+0j)
IIYZZZZZYIXZXIIIIIIIIIIIIIII (-0.0017861227467759777+0j)
IIXZZZZZXIXZXIIIIIIIIIIIIIII (-0.0017857281439874488+0j)
IIIIIIIZIIYZYIIIIIIIIIIIIIII (0.0021451690020486435+0j)
IIIIIIIZIIXZXIIIIIIIIIIIIIII (0.0021451690020486435+0j)
IYZZZZZYIIYZYIIIIIIIIIIIIIII (-0.004003971231662105+0j)
IXZZZZZXIIYZYIIIIIIIIIIIIIII (-0.0020065355359004007+0j)
IYZZZZZXIIXZYIIIIIIIIIIIIIII (-0.0019974356957617044+0j)
IXZZZZZYIIYZXIIIIIIIIIIIIIII (-0.0019974356957617044+0j)
IYZZZZZYIIXZXIIIIIIIIIIIIIII (-0.0020065355359004007+0j)
IXZZZZZXIIXZXIIIIIIIIIIIIIII (-0.004003971231662105+0j)
IIIIIIZIIIYZYIIIIIIIIIIIIIII (0.003540017830899254+0j)
IIIIIIZIIIXZXIIIIIIIIIIIIIII (0.003540017830899254+0j)
IIIIIZIIIIYZYIIIIIIIIIIIIIII (0.004728489593042631+0j)
IIIIIZIIIIXZXIIIIIIIIIIIIIII (0.004728489593042631+0j)
IIIIZIIIIIYZYIIIIIIIIIIIIIII (0.0020288239833652967+0j)
IIIIZIIIIIXZXIIIIIIIIIIIIIII (0.0020288239833652967+0j)
IIIZIIIIIIYZYIIIIIIIIIIIIIII (4.688583536447007e-05+0j)
IIIZIIIIIIXZXIIIIIIIIIIIIIII (4.688583536447007e-05+0j)
YZZYIIIIIIYZYIIIIIIIIIIIIIII (0.0002790975721409408+0j)
XZZXIIIIIIYZYIIIIIIIIIIIIIII (-0.000652272667415656+0j)
YZZXIIIIIIXZYIIIIIIIIIIIIIII (0.0009313702395565964+0j)
XZZYIIIIIIYZXIIIIIIIIIIIIIII (0.0009313702395565964+0j)
YZZYIIIIIIXZXIIIIIIIIIIIIIII (-0.000652272667415656+0j)
XZZXIIIIIIXZXIIIIIIIIIIIIIII (0.0002790975721409408+0j)
IIZIIIIIIIYZYIIIIIIIIIIIIIII (0.0009208108308278397+0j)
IIZIIIIIIIXZXIIIIIIIIIIIIIII (0.0009208108308278397+0j)
IZIIIIIIIIYZYIIIIIIIIIIIIIII (0.0035902000938911162+0j)
IZIIIIIIIIXZXIIIIIIIIIIIIIII (0.0035902000938911162+0j)
ZIIIIIIIIIYZYIIIIIIIIIIIIIII (0.0062958288570252405+0j)
ZIIIIIIIIIXZXIIIIIIIIIIIIIII (0.0062958288570252405+0j)
IIIYZZZZZIZZYIIIIIIIIIIIIIII (0.001281823728324878+0j)
IIIXZZZZZIZZXIIIIIIIIIIIIIII (0.001281823728324878+0j)
YZZZZZZZZIZZYIIIIIIIIIIIIIII (0.0004376869531468098+0j)
XZZZZZZZZIZZXIIIIIIIIIIIIIII (0.0004376869531468098+0j)
IIIIIIIYYYZZYIIIIIIIIIIIIIII (0.00023895239052429794+0j)
IIIIIIIXXYZZYIIIIIIIIIIIIIII (-0.0008239558077147401+0j)
IIIIIIIYXXZZYIIIIIIIIIIIIIII (0.0010629081982390382+0j)
IIIIIIIXYYZZXIIIIIIIIIIIIIII (0.0010629081982390382+0j)
IIIIIIIYYXZZXIIIIIIIIIIIIIII (-0.0008239558077147401+0j)
IIIIIIIXXXZZXIIIIIIIIIIIIIII (0.00023895239052429794+0j)
IYZZZZZZYYZZYIIIIIIIIIIIIIII (-0.0007294868845777239+0j)
IXZZZZZZXYZZYIIIIIIIIIIIIIII (-0.0004629742017541249+0j)
IYZZZZZZXXZZYIIIIIIIIIIIIIII (-0.0002665126828235988+0j)
IXZZZZZZYYZZXIIIIIIIIIIIIIII (-0.0002665126828235988+0j)
IYZZZZZZYXZZXIIIIIIIIIIIIIII (-0.0004629742017541249+0j)
IXZZZZZZXXZZXIIIIIIIIIIIIIII (-0.0007294868845777239+0j)
IIYZZZZYIYZZYIIIIIIIIIIIIIII (-0.0003558169454465822+0j)
IIXZZZZXIYZZYIIIIIIIIIIIIIII (0.00010213100018406445+0j)
IIYZZZZXIXZZYIIIIIIIIIIIIIII (-0.0004579479456306466+0j)
IIXZZZZYIYZZXIIIIIIIIIIIIIII (-0.0004579479456306466+0j)
IIYZZZZYIXZZXIIIIIIIIIIIIIII (0.00010213100018406445+0j)
IIXZZZZXIXZZXIIIIIIIIIIIIIII (-0.0003558169454465822+0j)
IIIYYIIIIYZZYIIIIIIIIIIIIIII (0.002375322431031881+0j)
IIIXXIIIIYZZYIIIIIIIIIIIIIII (0.00062712736290567+0j)
IIIYXIIIIXZZYIIIIIIIIIIIIIII (0.0017481950681262107+0j)
IIIXYIIIIYZZXIIIIIIIIIIIIIII (0.0017481950681262107+0j)
IIIYYIIIIXZZXIIIIIIIIIIIIIII (0.00062712736290567+0j)
IIIXXIIIIXZZXIIIIIIIIIIIIIII (0.002375322431031881+0j)
YZZZYIIIIYZZYIIIIIIIIIIIIIII (-0.00022976919570112404+0j)
XZZZXIIIIYZZYIIIIIIIIIIIIIII (-0.00015737676855095663+0j)
YZZZXIIIIXZZYIIIIIIIIIIIIIII (-7.239242715016757e-05+0j)
XZZZYIIIIYZZXIIIIIIIIIIIIIII (-7.239242715016757e-05+0j)
YZZZYIIIIXZZXIIIIIIIIIIIIIII (-0.00015737676855095663+0j)
XZZZXIIIIXZZXIIIIIIIIIIIIIII (-0.00022976919570112404+0j)
IYYIIIIIIYZZYIIIIIIIIIIIIIII (0.0009508850376000733+0j)
IXXIIIIIIYZZYIIIIIIIIIIIIIII (0.0017768575453218393+0j)
IYXIIIIIIXZZYIIIIIIIIIIIIIII (-0.000825972507721766+0j)
IXYIIIIIIYZZXIIIIIIIIIIIIIII (-0.000825972507721766+0j)
IYYIIIIIIXZZXIIIIIIIIIIIIIII (0.0017768575453218393+0j)
IXXIIIIIIXZZXIIIIIIIIIIIIIII (0.0009508850376000733+0j)
IIIYZZZZIZZZYIIIIIIIIIIIIIII (0.00238640254402068+0j)
IIIXZZZZIZZZXIIIIIIIIIIIIIII (0.00238640254402068+0j)
YZZZZZZZIZZZYIIIIIIIIIIIIIII (-0.001672227531462134+0j)
XZZZZZZZIZZZXIIIIIIIIIIIIIII (-0.001672227531462134+0j)
IIIIYZZYYZZZYIIIIIIIIIIIIIII (-0.0009081931984677701+0j)
IIIIXZZXYZZZYIIIIIIIIIIIIIII (0.0005440356287546923+0j)
IIIIYZZXXZZZYIIIIIIIIIIIIIII (-0.0014522288272224625+0j)
IIIIXZZYYZZZXIIIIIIIIIIIIIII (-0.0014522288272224625+0j)
IIIIYZZYXZZZXIIIIIIIIIIIIIII (0.0005440356287546923+0j)
IIIIXZZXXZZZXIIIIIIIIIIIIIII (-0.0009081931984677701+0j)
IIIIIYYIYZZZYIIIIIIIIIIIIIII (-0.0018024646189213696+0j)
IIIIIXXIYZZZYIIIIIIIIIIIIIII (-0.001098391915718245+0j)
IIIIIYXIXZZZYIIIIIIIIIIIIIII (-0.0007040727032031249+0j)
IIIIIXYIYZZZXIIIIIIIIIIIIIII (-0.0007040727032031249+0j)
IIIIIYYIXZZZXIIIIIIIIIIIIIII (-0.001098391915718245+0j)
IIIIIXXIXZZZXIIIIIIIIIIIIIII (-0.0018024646189213696+0j)
IYZZYIIIYZZZYIIIIIIIIIIIIIII (0.0024580579974989836+0j)
IXZZXIIIYZZZYIIIIIIIIIIIIIII (0.0013472556827725016+0j)
IYZZXIIIXZZZYIIIIIIIIIIIIIII (0.0011108023147264829+0j)
IXZZYIIIYZZZXIIIIIIIIIIIIIII (0.0011108023147264829+0j)
IYZZYIIIXZZZXIIIIIIIIIIIIIII (0.0013472556827725016+0j)
IXZZXIIIXZZZXIIIIIIIIIIIIIII (0.0024580579974989836+0j)
IIYYIIIIYZZZYIIIIIIIIIIIIIII (0.0016763705218049423+0j)
IIXXIIIIYZZZYIIIIIIIIIIIIIII (0.0028439155276494058+0j)
IIYXIIIIXZZZYIIIIIIIIIIIIIII (-0.001167545005844464+0j)
IIXYIIIIYZZZXIIIIIIIIIIIIIII (-0.001167545005844464+0j)
IIYYIIIIXZZZXIIIIIIIIIIIIIII (0.0028439155276494058+0j)
IIXXIIIIXZZZXIIIIIIIIIIIIIII (0.0016763705218049423+0j)
YZYIIIIIYZZZYIIIIIIIIIIIIIII (-2.109794093908303e-05+0j)
XZXIIIIIYZZZYIIIIIIIIIIIIIII (-0.002307415583765385+0j)
YZXIIIIIXZZZYIIIIIIIIIIIIIII (0.0022863176428263026+0j)
XZYIIIIIYZZZXIIIIIIIIIIIIIII (0.0022863176428263026+0j)
YZYIIIIIXZZZXIIIIIIIIIIIIIII (-0.002307415583765385+0j)
XZXIIIIIXZZZXIIIIIIIIIIIIIII (-2.109794093908303e-05+0j)
IIIYZZZIZZZZYIIIIIIIIIIIIIII (0.0008195898500129789+0j)
IIIXZZZIZZZZXIIIIIIIIIIIIIII (0.0008195898500129789+0j)
YZZZZZZIZZZZYIIIIIIIIIIIIIII (0.0013288118718392111+0j)
XZZZZZZIZZZZXIIIIIIIIIIIIIII (0.0013288118718392111+0j)
IIYZYIIYZZZZYIIIIIIIIIIIIIII (0.001834231118337692+0j)
IIXZXIIYZZZZYIIIIIIIIIIIIIII (0.0008210830487404287+0j)
IIYZXIIXZZZZYIIIIIIIIIIIIIII (0.001013148069597263+0j)
IIXZYIIYZZZZXIIIIIIIIIIIIIII (0.001013148069597263+0j)
IIYZYIIXZZZZXIIIIIIIIIIIIIII (0.0008210830487404287+0j)
IIXZXIIXZZZZXIIIIIIIIIIIIIII (0.001834231118337692+0j)
IYZYIIIYZZZZYIIIIIIIIIIIIIII (0.0012020851751519267+0j)
IXZXIIIYZZZZYIIIIIIIIIIIIIII (0.002865807095968852+0j)
IYZXIIIXZZZZYIIIIIIIIIIIIIII (-0.0016637219208169248+0j)
IXZYIIIYZZZZXIIIIIIIIIIIIIII (-0.0016637219208169248+0j)
IYZYIIIXZZZZXIIIIIIIIIIIIIII (0.002865807095968852+0j)
IXZXIIIXZZZZXIIIIIIIIIIIIIII (0.0012020851751519267+0j)
YYIIIIIYZZZZYIIIIIIIIIIIIIII (0.0009152637364538223+0j)
XXIIIIIYZZZZYIIIIIIIIIIIIIII (-0.0003135928402758703+0j)
YXIIIIIXZZZZYIIIIIIIIIIIIIII (0.0012288565767296924+0j)
XYIIIIIYZZZZXIIIIIIIIIIIIIII (0.0012288565767296924+0j)
YYIIIIIXZZZZXIIIIIIIIIIIIIII (-0.0003135928402758703+0j)
XXIIIIIXZZZZXIIIIIIIIIIIIIII (0.0009152637364538223+0j)
IIIYZZIZZZZZYIIIIIIIIIIIIIII (0.0037035506716978903+0j)
IIIXZZIZZZZZXIIIIIIIIIIIIIII (0.0037035506716978903+0j)
YZZZZZIZZZZZYIIIIIIIIIIIIIII (0.00018460623171300742+0j)
XZZZZZIZZZZZXIIIIIIIIIIIIIII (0.00018460623171300742+0j)
IIYZZYYZZZZZYIIIIIIIIIIIIIII (-0.0020203017734808613+0j)
IIXZZXYZZZZZYIIIIIIIIIIIIIII (0.00024213358958834056+0j)
IIYZZXXZZZZZYIIIIIIIIIIIIIII (-0.0022624353630692016+0j)
IIXZZYYZZZZZXIIIIIIIIIIIIIII (-0.0022624353630692016+0j)
IIYZZYXZZZZZXIIIIIIIIIIIIIII (0.00024213358958834056+0j)
IIXZZXXZZZZZXIIIIIIIIIIIIIII (-0.0020203017734808613+0j)
IIIYZIZZZZZZYIIIIIIIIIIIIIII (0.005110679868875607+0j)
IIIXZIZZZZZZXIIIIIIIIIIIIIII (0.005110679868875607+0j)
YZZZZIZZZZZZYIIIIIIIIIIIIIII (0.0022371923694098376+0j)
XZZZZIZZZZZZXIIIIIIIIIIIIIII (0.0022371923694098376+0j)
IIIYIZZZZZZZYIIIIIIIIIIIIIII (0.0030073641013791032+0j)
IIIXIZZZZZZZXIIIIIIIIIIIIIII (0.0030073641013791032+0j)
YZZZIZZZZZZZYIIIIIIIIIIIIIII (0.000353423136503176+0j)
XZZZIZZZZZZZXIIIIIIIIIIIIIII (0.000353423136503176+0j)
IYYIYZZZZZZZYIIIIIIIIIIIIIII (-0.0004706288685044533+0j)
IXXIYZZZZZZZYIIIIIIIIIIIIIII (0.001769229243971395+0j)
IYXIXZZZZZZZYIIIIIIIIIIIIIII (-0.002239858112475848+0j)
IXYIYZZZZZZZXIIIIIIIIIIIIIII (-0.002239858112475848+0j)
IYYIXZZZZZZZXIIIIIIIIIIIIIII (0.001769229243971395+0j)
IXXIXZZZZZZZXIIIIIIIIIIIIIII (-0.0004706288685044533+0j)
YZZIZZZZZZZZYIIIIIIIIIIIIIII (0.0006580373241794793+0j)
XZZIZZZZZZZZXIIIIIIIIIIIIIII (0.0006580373241794793+0j)
IIZYZZZZZZZZYIIIIIIIIIIIIIII (0.0017863134383646609+0j)
IIZXZZZZZZZZXIIIIIIIIIIIIIII (0.0017863134383646609+0j)
IZIYZZZZZZZZYIIIIIIIIIIIIIII (0.005145534976479826+0j)
IZIXZZZZZZZZXIIIIIIIIIIIIIII (0.005145534976479826+0j)
