Bravyi-Kitaev mapping of N2 Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIIIIIII (-88.68589203916153+0j)
XXZIYZIYZIIIZIIIIIII (-0.0014818462066715759+0j)
XYZIYZZXZIIIZIIIIIII (-0.001761163684470712+0j)
XXZIXIIXIIIIIIIIIIII (-0.003243009891142287+0j)
ZIXXIIZXIIIIIIIIIIII (-0.028517378863193138+0j)
IZYYIIZXIIIIIIIIIIII (-0.007728547223000272+0j)
ZIXYIIIYIIIIIIIIIIII (-0.02078883164019286+0j)
IZYXIIZYIIIIIIIIIIII (-0.02078883164019286+0j)
ZIXXIIIXIIIIIIIIIIII (0.007728547223000272+0j)
IZYYIIIXIIIIIIIIIIII (0.028517378863193138+0j)
XIXYYZXXZIIIZIIIIIII (-0.014563709498380784+0j)
XIXXYZXYZIIIZIIIIIII (0.014563709498380784+0j)
ZIXZIYYXIIIIIIIIIIII (-0.002251335489367668+0j)
IZXIIYYXIIIIIIIIIIII (-0.0012431069830922774+0j)
ZIYIIXYXIIIIIIIIIIII (0.0034944424724599457+0j)
IZYZIYYYIIIIIIIIIIII (-0.0034944424724599457+0j)
ZIXZIXYYIIIIIIIIIIII (-0.0012431069830922774+0j)
IZXIIXYYIIIIIIIIIIII (-0.002251335489367668+0j)
ZXZIIYYXIIIIIIIIIIII (0.010611387394514053+0j)
IXIIIYYXIIIIIIIIIIII (0.005859228814503684+0j)
ZYZIIXYXIIIIIIIIIIII (-0.016470616209017745+0j)
IYIIIYYYIIIIIIIIIIII (0.016470616209017745+0j)
ZXZIIXYYIIIIIIIIIIII (0.005859228814503684+0j)
IXIIIXYYIIIIIIIIIIII (0.010611387394514053+0j)
XIXYXZYXIIIIIIIIIIII (-0.014563709498380787+0j)
XIXXXZYYIIIIIIIIIIII (0.014563709498380787+0j)
ZIXZZIXXZIIIZIIIIIII (-0.01061138739451406+0j)
IZXIZIXXZIIIZIIIIIII (-0.0058592288145036826+0j)
ZIYIIZYXIIIIIIIIIIII (-0.01647061620901774+0j)
IZYZZIXYZIIIZIIIIIII (-0.01647061620901774+0j)
ZIXZIZYYIIIIIIIIIIII (0.0058592288145036826+0j)
IZXIIZYYIIIIIIIIIIII (0.01061138739451406+0j)
ZXZIZIXXZIIIZIIIIIII (-0.002251335489367667+0j)
IXIIZIXXZIIIZIIIIIII (-0.0012431069830922759+0j)
ZYZIIZYXIIIIIIIIIIII (-0.003494442472459942+0j)
IYIIZIXYZIIIZIIIIIII (-0.003494442472459942+0j)
ZXZIIZYYIIIIIIIIIIII (0.0012431069830922759+0j)
IXIIIZYYIIIIIIIIIIII (0.002251335489367667+0j)
XIYXYIXXZIIIZIIIIIII (-0.013205017485573893+0j)
XIYYYIXYZIIIZIIIIIII (-0.013205017485573893+0j)
XZXYYIXXZIIIZIIIIIII (-0.01320501748557388+0j)
XZXXYIXYZIIIZIIIIIII (0.01320501748557388+0j)
YZYYYIXXZIIIZIIIIIII (0.006669332953191337+0j)
YZYXYIXYZIIIZIIIIIII (-0.006669332953191337+0j)
IIIIIZZZIIIIIIIIIIII (0.11290476377265009+0j)
IIIIZZIZZIIIZIIIIIII (0.11290476377265003+0j)
IIIZIIZZIIIIIIIIIIII (0.08379704851203945+0j)
IIZZIIZZIIIIIIIIIIII (0.11148781859050352+0j)
IZIIIIZZIIIIIIIIIIII (0.11148781859050357+0j)
ZZZIIIZZIIIIIIIIIIII (0.12506297470072894+0j)
YIIIYZXZZIIIZIIIIIII (0.004926172582702573+0j)
XZZIYZYIZIIIZIIIIIII (-0.004926172582702573+0j)
IIZXIYYZIIIIIIIIIIII (0.00012950831919787372+0j)
IIIXIYYZIIIIIIIIIIII (0.006098065921422041+0j)
IIZYIXYZIIIIIIIIIIII (-0.0062275742406199125+0j)
IIIYIYXIIIIIIIIIIIII (-0.0062275742406199125+0j)
IIZXIXXIIIIIIIIIIIII (-0.006098065921422041+0j)
IIIXIXXIIIIIIIIIIIII (-0.00012950831919787372+0j)
IYYXIYYZIIIIIIIIIIII (0.0006104212154568779+0j)
IXYYIYYZIIIIIIIIIIII (0.02874246870583841+0j)
IYYYIXYZIIIIIIIIIIII (-0.029352889921295283+0j)
IXYXIYXIIIIIIIIIIIII (0.029352889921295283+0j)
IYYXIXXIIIIIIIIIIIII (-0.02874246870583841+0j)
IXYYIXXIIIIIIIIIIIII (-0.0006104212154568779+0j)
YIIIXZYZIIIIIIIIIIII (0.004926172582702573+0j)
XZZIXZXIIIIIIIIIIIII (0.004926172582702573+0j)
IIZXZIXZZIIIZIIIIIII (0.0006104212154568783+0j)
IIIXZIXZZIIIZIIIIIII (0.028742468705838395+0j)
IIZYIZYZIIIIIIIIIIII (0.029352889921295283+0j)
IIIYZIYIZIIIZIIIIIII (0.029352889921295283+0j)
IIZXIZXIIIIIIIIIIIII (0.028742468705838395+0j)
IIIXIZXIIIIIIIIIIIII (0.0006104212154568783+0j)
IYYXZIXZZIIIZIIIIIII (-0.0001295083191978734+0j)
IXYYZIXZZIIIZIIIIIII (-0.006098065921422036+0j)
IYYYIZYZIIIIIIIIIIII (-0.006227574240619907+0j)
IXYXZIYIZIIIZIIIIIII (0.006227574240619907+0j)
IYYXIZXIIIIIIIIIIIII (-0.006098065921422036+0j)
IXYYIZXIIIIIIIIIIIII (-0.0001295083191978734+0j)
YIIZYIXZZIIIZIIIIIII (0.025731741169233983+0j)
XZZZYIYIZIIIZIIIIIII (-0.025731741169233983+0j)
YIZZYIXZZIIIZIIIIIII (-0.0007814706859479617+0j)
XZIZYIYIZIIIZIIIIIII (0.0007814706859479617+0j)
YZIIYIXZZIIIZIIIIIII (-0.0007814706859479627+0j)
XIZIYIYIZIIIZIIIIIII (0.0007814706859479627+0j)
IIIIZIZIZIIIZIIIIIII (0.12656428505953926+0j)
IIIZIZIIIIIIIIIIIIII (0.12105123947235695+0j)
IIZZIZIIIIIIIIIIIIII (0.12679673067764982+0j)
IYYZIZIIIIIIIIIIIIII (-0.0066392177752755575+0j)
IXXIIZIIIIIIIIIIIIII (-0.0066392177752755575+0j)
IZIIIZIIIIIIIIIIIIII (0.09691220176857096+0j)
ZZZIIZIIIIIIIIIIIIII (0.1429696861393143+0j)
IIZZZXZIZIIIZIIIIIII (0.006639217775275536+0j)
IIZZIXIIIIIIIIIIIIII (-0.006639217775275536+0j)
IYYZZXZIZIIIZIIIIIII (0.032123942197499124+0j)
IXXIZXZIZIIIZIIIIIII (-0.002239413288420391+0j)
IYXIIYIIIIIIIIIIIIII (-0.03436335548591952+0j)
IXYZZYZIZIIIZIIIIIII (-0.03436335548591952+0j)
IYYZIXIIIIIIIIIIIIII (0.002239413288420391+0j)
IXXIIXIIIIIIIIIIIIII (-0.032123942197499124+0j)
IZIIZXZIZIIIZIIIIIII (-0.006639217775275581+0j)
IZIIIXIIIIIIIIIIIIII (0.006639217775275581+0j)
YIIXYXZIZIIIZIIIIIII (0.00025792711773209764+0j)
XZIYYXZIZIIIZIIIIIII (0.005137157811635463+0j)
YIZXYXZIZIIIZIIIIIII (-0.005395084929367561+0j)
XZZXYYZIZIIIZIIIIIII (-0.005395084929367561+0j)
YIIYYYZIZIIIZIIIIIII (-0.005137157811635463+0j)
XZIXYYZIZIIIZIIIIIII (0.00025792711773209764+0j)
YXYYYXZIZIIIZIIIIIII (0.0012157071119482314+0j)
XXXYYXZIZIIIZIIIIIII (-0.02421334887823797+0j)
YYYXYXZIZIIIZIIIIIII (-0.025429055990186206+0j)
XYXYYYZIZIIIZIIIIIII (-0.025429055990186206+0j)
YXYXYYZIZIIIZIIIIIII (0.02421334887823797+0j)
XXXXYYZIZIIIZIIIIIII (-0.0012157071119482314+0j)
IIIZZZZIZIIIZIIIIIII (0.12105123947235692+0j)
IIZZZZZIZIIIZIIIIIII (0.09691220176857097+0j)
IYYZZZZIZIIIZIIIIIII (0.006639217775275545+0j)
IXXIZZZIZIIIZIIIIIII (0.006639217775275545+0j)
IZIIZZZIZIIIZIIIIIII (0.1267967306776498+0j)
ZZZIZZZIZIIIZIIIIIII (0.14296968613931427+0j)
YIIXYZZIZIIIZIIIIIII (-0.0012157071119482318+0j)
XZIYYZZIZIIIZIIIIIII (-0.02421334887823797+0j)
YIZXYZZIZIIIZIIIIIII (0.025429055990186206+0j)
XZZXXIIIIIIIIIIIIIII (-0.025429055990186206+0j)
YIIYXIIIIIIIIIIIIIII (-0.02421334887823797+0j)
XZIXXIIIIIIIIIIIIIII (0.0012157071119482318+0j)
YXYYYZZIZIIIZIIIIIII (0.0002579271177320973+0j)
XXXYYZZIZIIIZIIIIIII (-0.005137157811635457+0j)
YYYXYZZIZIIIZIIIIIII (-0.005395084929367556+0j)
XYXYXIIIIIIIIIIIIIII (0.005395084929367556+0j)
YXYXXIIIIIIIIIIIIIII (-0.005137157811635457+0j)
XXXXXIIIIIIIIIIIIIII (0.0002579271177320973+0j)
IIZIIIIIIIIIIIIIIIII (0.1239700209696426+0j)
IZIZIIIIIIIIIIIIIIII (0.12397002096964257+0j)
ZZZZIIIIIIIIIIIIIIII (0.12125982985695499+0j)
IZZZIIIIIIIIIIIIIIII (0.12998485879688151+0j)
ZZIZIIIIIIIIIIIIIIII (0.14086648662928183+0j)
ZIZIIIIIIIIIIIIIIIII (0.14086648662928183+0j)
