Bravyi-Kitaev mapping of C2 Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIIIIIII (-62.50754225107464+0j)
XXZIYXIYZIIIZIIIIIII (-0.00031486890423377065+0j)
XYZIYXZXZIIIZIIIIIII (-0.00039353254982271105+0j)
XXZIYYZXZIIIZIIIIIII (0.0007084014540564816+0j)
XIYIYZIXZIIIZIIIIIII (-0.0007084014540564772+0j)
XIXZXIZXIIIIIIIIIIII (-0.00039353254982270845+0j)
XIYIXIIYIIIIIIIIIIII (0.0003148689042337686+0j)
XIXZYZIYZIIIZIIIIIII (0.0003148689042337686+0j)
XIYIYZZXZIIIZIIIIIII (0.00039353254982270845+0j)
XIXZXIIXIIIIIIIIIIII (0.0007084014540564772+0j)
XYZIYZIXZIIIZIIIIIII (-0.015035044810133787+0j)
XXZIXIZXIIIIIIIIIIII (-0.008352297255955262+0j)
XYZIXIIYIIIIIIIIIIII (0.006682747554178522+0j)
XXZIYZIYZIIIZIIIIIII (0.006682747554178522+0j)
XYZIYZZXZIIIZIIIIIII (0.008352297255955262+0j)
XXZIXIIXIIIIIIIIIIII (0.015035044810133787+0j)
ZIXXIIZXIIIIIIIIIIII (-0.024755362528159665+0j)
IZYYIIZXIIIIIIIIIIII (-0.008053474260172498+0j)
ZIXYIIIYIIIIIIIIIIII (-0.01670188826798717+0j)
IZYXIIZYIIIIIIIIIIII (-0.01670188826798717+0j)
ZIXXIIIXIIIIIIIIIIII (0.008053474260172498+0j)
IZYYIIIXIIIIIIIIIIII (0.024755362528159665+0j)
XIXYYZXXZIIIZIIIIIII (-0.013489559457914664+0j)
XIXXYZXYZIIIZIIIIIII (0.013489559457914664+0j)
ZIXZIYYXIIIIIIIIIIII (-0.006758885488283431+0j)
IZXIIYYXIIIIIIIIIIII (-0.0057603790759897+0j)
ZIYIIXYXIIIIIIIIIIII (0.012519264564273137+0j)
IZYZIYYYIIIIIIIIIIII (-0.012519264564273137+0j)
ZIXZIXYYIIIIIIIIIIII (-0.0057603790759897+0j)
IZXIIXYYIIIIIIIIIIII (-0.006758885488283431+0j)
ZXZIIYYXIIIIIIIIIIII (0.00031845627120938617+0j)
IXIIIYYXIIIIIIIIIIII (0.0002714099601882949+0j)
ZYZIIXYXIIIIIIIIIIII (-0.0005898662313976813+0j)
IYIIIYYYIIIIIIIIIIII (0.0005898662313976813+0j)
ZXZIIXYYIIIIIIIIIIII (0.0002714099601882949+0j)
IXIIIXYYIIIIIIIIIIII (0.00031845627120938617+0j)
XIXYXZYXIIIIIIIIIIII (-0.013489559457914671+0j)
XIXXXZYYIIIIIIIIIIII (0.013489559457914671+0j)
ZIXZZIXXZIIIZIIIIIII (0.0003184562712093844+0j)
IZXIZIXXZIIIZIIIIIII (0.00027140996018829326+0j)
ZIYIIZYXIIIIIIIIIIII (0.0005898662313976776+0j)
IZYZZIXYZIIIZIIIIIII (0.0005898662313976776+0j)
ZIXZIZYYIIIIIIIIIIII (-0.00027140996018829326+0j)
IZXIIZYYIIIIIIIIIIII (-0.0003184562712093844+0j)
ZXZIZIXXZIIIZIIIIIII (0.006758885488283434+0j)
IXIIZIXXZIIIZIIIIIII (0.005760379075989707+0j)
ZYZIIZYXIIIIIIIIIIII (0.012519264564273137+0j)
IYIIZIXYZIIIZIIIIIII (0.012519264564273137+0j)
ZXZIIZYYIIIIIIIIIIII (-0.005760379075989707+0j)
IXIIIZYYIIIIIIIIIIII (-0.006758885488283434+0j)
XIYXYIXXZIIIZIIIIIII (-0.012756238077833434+0j)
XIYYYIXYZIIIZIIIIIII (-0.012756238077833434+0j)
XZXYYIXXZIIIZIIIIIII (-0.012756238077833434+0j)
XZXXYIXYZIIIZIIIIIII (0.012756238077833434+0j)
YZYYYIXXZIIIZIIIIIII (0.0087259048785145+0j)
YZYXYIXYZIIIZIIIIIII (-0.0087259048785145+0j)
IIIIIZZZIIIIIIIIIIII (0.10095198316933263+0j)
IIIIZZIZZIIIZIIIIIII (0.10095198316933267+0j)
IIIZIIZZIIIIIIIIIIII (0.07855163694481093+0j)
IIZZIIZZIIIIIIIIIIII (0.09969879673275411+0j)
IZIIIIZZIIIIIIIIIIII (0.09969879673275413+0j)
ZZZIIIZZIIIIIIIIIIII (0.11241565565033905+0j)
YIIIYZXZZIIIZIIIIIII (0.004061476094840345+0j)
XZZIYZYIZIIIZIIIIIII (-0.004061476094840345+0j)
IIZXIYYZIIIIIIIIIIII (0.0011502884404380658+0j)
IIIXIYYZIIIIIIIIIIII (0.024454940960399293+0j)
IIZYIXYZIIIIIIIIIIII (-0.02560522940083735+0j)
IIIYIYXIIIIIIIIIIIII (-0.02560522940083735+0j)
IIZXIXXIIIIIIIIIIIII (-0.024454940960399293+0j)
IIIXIXXIIIIIIIIIIIII (-0.0011502884404380658+0j)
IYYXIYYZIIIIIIIIIIII (5.4197776866049744e-05+0j)
IXYYIYYZIIIIIIIIIIII (0.0011522357235367717+0j)
IYYYIXYZIIIIIIIIIIII (-0.0012064335004028212+0j)
IXYXIYXIIIIIIIIIIIII (0.0012064335004028212+0j)
IYYXIXXIIIIIIIIIIIII (-0.0011522357235367717+0j)
IXYYIXXIIIIIIIIIIIII (-5.4197776866049744e-05+0j)
YIIIXZYZIIIIIIIIIIII (0.004061476094840349+0j)
XZZIXZXIIIIIIIIIIIII (0.004061476094840349+0j)
IIZXZIXZZIIIZIIIIIII (-5.41977768660493e-05+0j)
IIIXZIXZZIIIZIIIIIII (-0.0011522357235367639+0j)
IIZYIZYZIIIIIIIIIIII (-0.0012064335004028132+0j)
IIIYZIYIZIIIZIIIIIII (-0.0012064335004028132+0j)
IIZXIZXIIIIIIIIIIIII (-0.0011522357235367639+0j)
IIIXIZXIIIIIIIIIIIII (-5.41977768660493e-05+0j)
IYYXZIXZZIIIZIIIIIII (0.001150288440438069+0j)
IXYYZIXZZIIIZIIIIIII (0.024454940960399296+0j)
IYYYIZYZIIIIIIIIIIII (0.025605229400837357+0j)
IXYXZIYIZIIIZIIIIIII (-0.025605229400837357+0j)
IYYXIZXIIIIIIIIIIIII (0.024454940960399296+0j)
IXYYIZXIIIIIIIIIIIII (0.001150288440438069+0j)
YIIZYIXZZIIIZIIIIIII (0.022913300077933907+0j)
XZZZYIYIZIIIZIIIIIII (-0.022913300077933907+0j)
YIZZYIXZZIIIZIIIIIII (-0.0014034574633800094+0j)
XZIZYIYIZIIIZIIIIIII (0.0014034574633800094+0j)
YZIIYIXZZIIIZIIIIIII (-0.001403457463380011+0j)
XIZIYIYIZIIIZIIIIIII (0.001403457463380011+0j)
IIIIZIZIZIIIZIIIIIII (0.11340678340691228+0j)
IIIZIZIIIIIIIIIIIIII (0.11074579074002469+0j)
IIZZIZIIIIIIIIIIIIII (0.08745040290426723+0j)
IYYZIZIIIIIIIIIIIIII (-0.0012888577155482873+0j)
IXXIIZIIIIIIIIIIIIII (-0.0012888577155482873+0j)
IZIIIZIIIIIIIIIIIIII (0.11474426927442088+0j)
ZZZIIZIIIIIIIIIIIIII (0.12837031688422532+0j)
IIZZZXZIZIIIZIIIIIII (-0.0012888577155483142+0j)
IIZZIXIIIIIIIIIIIIII (0.0012888577155483142+0j)
IYYZZXZIZIIIZIIIIIII (-0.0008968395601349299+0j)
IXXIZXZIZIIIZIIIIIII (0.028190705930288572+0j)
IYXIIYIIIIIIIIIIIIII (0.029087545490423493+0j)
IXYZZYZIZIIIZIIIIIII (0.029087545490423493+0j)
IYYZIXIIIIIIIIIIIIII (-0.028190705930288572+0j)
IXXIIXIIIIIIIIIIIIII (0.0008968395601349299+0j)
IZIIZXZIZIIIZIIIIIII (0.0012888577155482925+0j)
IZIIIXIIIIIIIIIIIIII (-0.0012888577155482925+0j)
YIIXYXZIZIIIZIIIIIII (0.0017162084455915193+0j)
XZIYYXZIZIIIZIIIIIII (0.021424275678529874+0j)
YIZXYXZIZIIIZIIIIIII (-0.0231404841241214+0j)
XZZXYYZIZIIIZIIIIIII (-0.0231404841241214+0j)
YIIYYYZIZIIIZIIIIIII (-0.021424275678529874+0j)
XZIXYYZIZIIIZIIIIIII (0.0017162084455915193+0j)
YXYYYXZIZIIIZIIIIIII (8.086205087341075e-05+0j)
XXXYYXZIZIIIZIIIIIII (-0.0010094408253807157+0j)
YYYXYXZIZIIIZIIIIIII (-0.0010903028762541268+0j)
XYXYYYZIZIIIZIIIIIII (-0.0010903028762541268+0j)
YXYXYYZIZIIIZIIIIIII (0.0010094408253807157+0j)
XXXXYYZIZIIIZIIIIIII (-8.086205087341075e-05+0j)
IIIZZZZIZIIIZIIIIIII (0.11074579074002476+0j)
IIZZZZZIZIIIZIIIIIII (0.11474426927442094+0j)
IYYZZZZIZIIIZIIIIIII (0.0012888577155483194+0j)
IXXIZZZIZIIIZIIIIIII (0.0012888577155483194+0j)
IZIIZZZIZIIIZIIIIIII (0.08745040290426732+0j)
ZZZIZZZIZIIIZIIIIIII (0.12837031688422537+0j)
YIIXYZZIZIIIZIIIIIII (8.086205087341026e-05+0j)
XZIYYZZIZIIIZIIIIIII (0.0010094408253807096+0j)
YIZXYZZIZIIIZIIIIIII (-0.0010903028762541199+0j)
XZZXXIIIIIIIIIIIIIII (0.0010903028762541199+0j)
YIIYXIIIIIIIIIIIIIII (0.0010094408253807096+0j)
XZIXXIIIIIIIIIIIIIII (-8.086205087341026e-05+0j)
YXYYYZZIZIIIZIIIIIII (-0.0017162084455915215+0j)
XXXYYZZIZIIIZIIIIIII (0.021424275678529888+0j)
YYYXYZZIZIIIZIIIIIII (0.023140484124121417+0j)
XYXYXIIIIIIIIIIIIIII (-0.023140484124121417+0j)
YXYXXIIIIIIIIIIIIIII (0.021424275678529888+0j)
XXXXXIIIIIIIIIIIIIII (-0.0017162084455915215+0j)
IIZIIIIIIIIIIIIIIIII (0.11326114393875654+0j)
IZIZIIIIIIIIIIIIIIII (0.11326114393875657+0j)
ZZZZIIIIIIIIIIIIIIII (0.11162634864138246+0j)
IZZZIIIIIIIIIIIIIIII (0.11639148740770533+0j)
ZZIZIIIIIIIIIIIIIIII (0.12622147448731494+0j)
ZIZIIIIIIIIIIIIIIIII (0.12622147448731494+0j)
